Date,Open,High,Low,Close,Adj Close,Volume
2012-04-20,88.000000,92.400002,83.599998,92.400002,87.929031,13892
2012-04-23,97.000000,97.000000,87.800003,87.800003,83.551613,9155
2012-04-24,83.449997,84.949997,83.449997,83.449997,79.412094,5009
2012-04-25,79.400002,80.000000,79.300003,79.300003,75.462906,10877
2012-04-26,75.449997,75.449997,75.349998,75.349998,71.704033,7153
2012-04-27,71.599998,71.650002,71.599998,71.599998,68.135483,7879
2012-04-30,71.000000,77.500000,71.000000,74.050003,70.466934,10289
2012-05-02,74.099998,77.650002,74.000000,75.400002,71.751610,19344
2012-05-03,71.800003,74.000000,71.650002,72.250000,68.754028,41505
2012-05-04,75.000000,78.000000,68.150002,69.949997,66.565315,19212
2012-05-07,67.500000,67.900002,57.250000,59.500000,56.620968,26129
2012-05-08,57.549999,61.900002,53.599998,53.799999,51.196774,40629
2012-05-09,53.150002,58.849998,49.500000,49.900002,47.485485,11191
2012-05-10,47.099998,53.000000,46.349998,49.299999,46.914516,28971
2012-05-11,49.000000,53.900002,49.000000,52.250000,49.721775,8044
2012-05-14,52.000000,57.000000,51.400002,54.250000,51.625000,2265
2012-05-15,53.049999,59.000000,53.049999,55.099998,52.433868,10333
2012-05-16,52.900002,55.000000,51.150002,51.400002,48.912903,4597
2012-05-17,51.000000,53.950001,48.150002,48.400002,46.058064,7995
2012-05-18,48.099998,48.450001,46.400002,47.549999,45.249191,12915
2012-05-21,47.000000,48.849998,45.150002,46.150002,43.916935,4595
2012-05-22,45.599998,47.799999,44.799999,45.099998,42.917740,24898
2012-05-23,44.450001,45.250000,43.000000,44.250000,42.108871,3280
2012-05-24,43.000000,44.000000,41.650002,42.000000,39.967743,18505
2012-05-25,41.950001,45.900002,40.500000,40.750000,38.778225,5395
2012-05-28,40.000000,41.500000,38.750000,39.150002,37.255646,40630
2012-05-29,40.650002,40.650002,38.099998,39.849998,37.921772,5230
2012-05-30,39.000000,40.000000,39.000000,39.950001,38.016937,30704
2012-05-31,39.950001,40.000000,38.500000,38.700001,36.827419,17952
2012-06-01,37.400002,39.400002,37.400002,38.750000,36.875000,595
2012-06-04,38.000000,40.000000,37.349998,38.900002,37.017742,1061
2012-06-05,40.000000,40.250000,37.900002,39.150002,37.255646,8608
2012-06-06,41.099998,41.099998,38.650002,39.049999,37.160484,13707
2012-06-07,40.950001,40.950001,38.349998,39.000000,37.112904,9368
2012-06-08,38.000000,40.000000,37.250000,38.150002,36.304031,11717
2012-06-11,37.250000,39.000000,36.750000,37.049999,35.257256,29191
2012-06-12,37.500000,37.900002,36.849998,37.549999,35.733063,1070
2012-06-13,36.200001,37.849998,36.150002,36.549999,34.781452,6863
2012-06-14,36.200001,37.099998,36.200001,37.000000,35.209679,2256
2012-06-15,36.549999,38.799999,36.400002,37.000000,35.209679,1810
2012-06-18,37.950001,38.000000,36.049999,37.099998,35.304836,4117
2012-06-19,35.400002,38.000000,35.400002,36.549999,34.781452,615
2012-06-20,36.549999,38.349998,36.549999,38.349998,36.494354,2318
2012-06-21,40.000000,40.250000,37.750000,40.000000,38.064514,12792
2012-06-22,41.750000,41.750000,38.500000,39.500000,37.588711,1670
2012-06-25,37.750000,39.799999,37.750000,39.099998,37.208061,2347
2012-06-26,39.750000,40.700001,38.900002,40.150002,38.207260,3255
2012-06-27,40.000000,41.500000,39.500000,40.000000,38.064514,2149
2012-06-28,39.150002,41.599998,39.000000,39.400002,37.493549,2693
2012-06-29,40.900002,40.900002,38.000000,38.450001,36.589516,4637
2012-07-02,40.349998,40.349998,38.150002,39.349998,37.445965,3233
2012-07-03,41.200001,41.200001,38.950001,39.900002,37.969357,10929
2012-07-04,38.099998,40.849998,38.099998,40.000000,38.064514,3087
2012-07-05,40.799999,42.000000,39.150002,40.849998,38.873386,3253
2012-07-06,40.000000,41.000000,39.549999,40.099998,38.159676,5861
2012-07-09,40.000000,40.900002,39.000000,39.950001,38.016937,40346
2012-07-10,36.549999,40.700001,36.549999,39.900002,37.969357,51392
2012-07-11,41.799999,41.799999,39.299999,39.700001,37.779034,5962
2012-07-12,42.500000,42.799999,38.500000,38.799999,36.922581,11875
2012-07-13,38.000000,40.599998,37.849998,38.099998,36.256451,10304
2012-07-16,39.299999,39.299999,38.049999,38.150002,36.304031,4233
2012-07-17,41.500000,41.500000,36.049999,36.299999,34.543549,16903
2012-07-18,36.400002,37.000000,36.099998,36.950001,35.162098,5329
2012-07-19,35.799999,37.400002,35.799999,36.799999,35.019352,3606
2012-07-20,36.500000,37.500000,36.150002,37.049999,35.257256,1561
2012-07-23,38.500000,38.500000,34.150002,36.500000,34.733871,16754
2012-07-24,36.000000,37.400002,35.099998,36.799999,35.019352,1175
2012-07-25,35.549999,38.000000,35.200001,37.849998,36.018547,10412
2012-07-26,35.650002,37.849998,35.650002,36.299999,34.543549,1464
2012-07-27,36.150002,37.299999,36.099998,36.450001,34.686291,1854
2012-07-30,35.000000,36.450001,34.200001,35.000000,33.306450,4536
2012-07-31,35.000000,36.900002,34.250000,35.599998,33.877419,9271
2012-08-01,36.849998,36.849998,34.099998,34.549999,32.878223,64797
