Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,72.000000,75.599998,72.000000,75.599998,75.482132,1636701
2018-11-06,77.000000,79.349998,75.699997,78.099998,77.978233,2528961
2018-11-07,79.400002,82.000000,78.500000,81.300003,81.173248,488994
2018-11-09,84.000000,84.000000,77.250000,79.949997,79.825348,1926334
2018-11-12,79.800003,79.800003,76.000000,76.000000,75.881508,1494059
2018-11-13,72.500000,78.000000,72.500000,76.949997,76.830025,915107
2018-11-14,77.050003,78.650002,75.500000,78.300003,78.177925,640666
2018-11-15,79.000000,80.000000,75.500000,79.400002,79.276207,662627
2018-11-16,79.400002,79.750000,77.500000,78.849998,78.727066,445033
2018-11-19,78.449997,78.949997,77.199997,77.800003,77.678703,1332624
2018-11-20,81.000000,88.500000,80.099998,80.900002,80.773872,3819027
2018-11-21,81.900002,97.050003,81.699997,97.050003,96.898697,7785820
2018-11-22,106.550003,115.400002,105.000000,111.550003,111.376091,17594459
2018-11-26,114.099998,114.699997,102.000000,104.099998,103.937698,7818868
2018-11-27,100.500000,105.250000,98.250000,101.050003,100.892456,4647882
2018-11-28,101.449997,102.599998,94.099998,99.000000,98.845650,4517227
2018-11-29,99.900002,101.699997,98.099998,99.449997,99.294945,2006532
2018-11-30,99.099998,101.400002,97.650002,98.750000,98.596039,1745738
2018-12-03,99.000000,99.750000,96.300003,97.500000,97.347992,1065560
2018-12-04,97.500000,97.849998,95.199997,96.199997,96.050011,1044937
2018-12-05,95.150002,105.800003,94.199997,105.349998,105.185753,6794511
2018-12-06,103.949997,110.699997,103.150002,104.300003,104.137390,4175920
2018-12-07,105.000000,108.500000,99.250000,100.150002,99.993858,1674014
2018-12-10,95.099998,98.000000,94.000000,94.849998,94.702118,965256
2018-12-11,91.000000,98.699997,91.000000,96.150002,96.000099,1521664
2018-12-12,97.699997,101.949997,97.500000,98.050003,97.897133,1142024
2018-12-13,99.599998,101.900002,98.500000,98.949997,98.795723,966517
2018-12-14,99.750000,100.800003,98.099998,98.849998,98.695885,513487
2018-12-17,99.550003,100.800003,98.750000,99.699997,99.544556,584085
2018-12-18,99.099998,108.400002,98.400002,106.250000,106.084351,3127798
2018-12-19,108.449997,108.449997,102.550003,103.000000,102.839417,1107432
2018-12-20,102.050003,104.750000,101.550003,102.800003,102.639732,657144
2018-12-21,103.650002,103.900002,99.400002,99.650002,99.494637,763820
2018-12-24,100.699997,101.150002,98.050003,98.300003,98.146744,415118
2018-12-26,97.849998,103.199997,96.500000,100.500000,100.343315,1298911
2018-12-27,101.250000,102.300003,99.650002,100.099998,99.943932,455898
2018-12-28,100.650002,102.750000,100.349998,101.199997,101.042221,618916
2018-12-31,101.500000,102.400002,100.099998,100.800003,100.642845,394322
2019-01-01,101.250000,103.500000,100.550003,101.849998,101.691208,501670
2019-01-02,101.250000,102.550003,99.400002,100.449997,100.293388,379628
2019-01-03,102.300003,103.199997,100.750000,100.849998,100.692764,560741
2019-01-04,101.000000,101.750000,99.849998,100.849998,100.692764,360516
2019-01-07,101.500000,103.000000,100.500000,101.650002,101.491524,787978
2019-01-08,101.650002,101.900002,100.250000,101.099998,100.942375,385585
2019-01-09,101.500000,102.750000,99.900002,101.250000,101.092140,563962
2019-01-10,101.449997,101.699997,99.750000,100.400002,100.243469,336970
2019-01-11,100.500000,101.599998,98.349998,99.000000,98.845650,533121
2019-01-14,99.050003,100.199997,97.500000,98.050003,97.897133,457526
2019-01-15,98.699997,99.199997,97.750000,98.400002,98.246590,341359
2019-01-16,98.500000,100.400002,98.199997,99.050003,98.895576,363370
2019-01-17,99.500000,101.000000,97.800003,98.500000,98.346428,509916
2019-01-18,99.099998,99.500000,97.000000,98.599998,98.446274,378266
2019-01-21,98.800003,98.800003,97.000000,97.750000,97.597603,440885
2019-01-22,97.750000,98.400002,95.300003,96.900002,96.748924,462224
2019-01-23,96.900002,97.449997,95.800003,96.800003,96.649086,323343
2019-01-24,97.250000,100.000000,95.949997,99.449997,99.294945,715971
2019-01-25,98.699997,99.500000,93.449997,98.099998,97.947052,1095182
2019-01-28,97.949997,97.949997,88.300003,88.550003,88.411949,1186589
2019-01-29,89.900002,96.400002,88.900002,93.650002,93.503990,1667154
2019-01-30,95.699997,96.699997,94.050003,94.699997,94.552353,455516
2019-01-31,95.300003,96.000000,91.000000,92.449997,92.305862,572228
2019-02-01,92.050003,93.300003,92.000000,92.449997,92.305862,285635
2019-02-04,92.900002,97.199997,84.000000,96.000000,95.850327,1260974
2019-02-05,95.150002,98.000000,94.050003,96.349998,96.199783,879131
2019-02-06,97.400002,97.900002,92.900002,96.400002,96.249710,383885
2019-02-07,97.199997,103.400002,97.099998,97.900002,97.747368,798768
2019-02-08,98.000000,98.699997,94.800003,95.449997,95.301186,252817
2019-02-11,94.050003,96.750000,94.000000,94.800003,94.652199,239324
2019-02-12,94.800003,95.750000,93.550003,94.000000,93.853447,178252
2019-02-14,98.000000,98.000000,94.250000,96.199997,96.050011,389712
2019-02-15,96.550003,97.500000,94.599998,96.900002,96.748924,358062
2019-02-18,96.000000,97.150002,94.199997,95.449997,95.301186,343653
2019-02-19,95.300003,96.349998,94.349998,95.099998,94.951729,316209
2019-02-20,95.400002,97.449997,94.000000,95.750000,95.600716,414982
2019-02-21,96.550003,99.900002,95.849998,98.750000,98.596039,426183
2019-02-22,99.349998,103.000000,98.250000,102.199997,102.040657,932312
2019-02-25,102.199997,103.900002,100.250000,100.800003,100.642845,344984
2019-02-26,99.500000,101.400002,96.150002,100.550003,100.393234,581121
2019-02-27,102.000000,103.449997,97.199997,99.800003,99.644409,548376
2019-02-28,100.750000,102.550003,99.750000,102.000000,101.840973,464224
2019-03-01,102.099998,108.900002,102.099998,106.000000,105.834740,1269475
2019-03-05,105.099998,114.699997,105.099998,110.650002,110.477486,2046300
2019-03-06,111.400002,114.000000,100.599998,113.099998,112.923668,1096455
2019-03-07,113.550003,117.699997,113.099998,115.199997,115.020393,1018859
2019-03-08,115.199997,116.000000,113.500000,114.750000,114.571098,463357
2019-03-11,115.750000,118.800003,115.500000,117.250000,117.067200,669356
2019-03-12,118.449997,122.199997,117.500000,120.050003,119.862839,1551133
2019-03-13,120.000000,120.000000,118.099998,118.750000,118.564857,468422
2019-03-14,118.650002,118.900002,115.599998,117.199997,117.017273,643626
2019-03-15,117.000000,118.000000,116.000000,116.500000,116.318367,659518
2019-03-18,116.400002,119.250000,116.000000,116.750000,116.567978,244883
2019-03-19,117.199997,119.000000,116.099998,118.000000,117.816032,285002
2019-03-20,117.800003,117.900002,116.000000,116.650002,116.468132,204846
2019-03-22,116.849998,117.800003,115.150002,116.199997,116.018829,389292
2019-03-25,115.199997,116.500000,113.300003,115.349998,115.170158,225454
2019-03-26,115.650002,116.750000,114.750000,116.150002,115.968918,153241
2019-03-27,116.150002,118.400002,115.000000,115.500000,115.319923,273625
2019-03-28,116.000000,117.500000,115.349998,116.900002,116.717743,123587
2019-04-01,129.500000,137.500000,129.000000,133.500000,133.291870,1017473
2019-04-02,133.550003,137.399994,128.800003,132.300003,132.093735,1784606
2019-04-03,132.300003,133.600006,128.100006,128.500000,128.299652,415786
2019-04-04,128.899994,134.000000,128.449997,130.850006,130.645996,501350
2019-04-05,132.600006,133.000000,129.100006,130.100006,129.897171,313703
2019-04-08,130.699997,137.000000,130.000000,133.050003,132.842575,1111499
2019-04-09,133.199997,133.449997,129.300003,131.300003,131.095291,308999
2019-04-10,131.199997,133.449997,129.250000,129.800003,129.597641,338994
2019-04-11,129.949997,132.300003,128.149994,130.350006,130.146774,388571
2019-04-12,130.500000,132.300003,129.750000,130.149994,129.947083,230302
2019-04-15,130.850006,132.199997,129.600006,130.050003,129.847244,298257
2019-04-16,130.699997,144.750000,130.300003,141.649994,141.429153,3175557
2019-04-18,141.850006,146.500000,132.449997,141.100006,140.880020,2284428
2019-04-22,139.699997,152.300003,138.550003,145.500000,145.273148,2627799
2019-04-23,146.399994,151.449997,146.000000,147.600006,147.369888,1012260
2019-04-24,149.600006,153.800003,149.000000,151.199997,150.964264,988450
2019-04-25,152.449997,152.649994,145.199997,146.149994,145.922134,499126
2019-04-26,147.100006,147.800003,142.300003,143.250000,143.026657,293719
2019-04-30,143.000000,147.000000,130.600006,134.000000,133.791077,804450
2019-05-02,132.000000,136.100006,130.199997,131.199997,130.995453,662221
2019-05-03,131.699997,134.350006,131.550003,132.750000,132.543030,274700
2019-05-06,131.199997,132.899994,129.449997,129.750000,129.547714,309542
2019-05-07,130.550003,137.399994,130.500000,134.800003,134.589844,904522
2019-05-08,133.050003,134.699997,128.850006,130.949997,130.745834,309514
2019-05-09,134.699997,134.800003,131.100006,132.250000,132.043808,380930
2019-05-10,133.300003,134.399994,130.449997,131.050003,130.845688,232537
2019-05-13,131.399994,135.399994,121.000000,123.199997,123.007919,532402
2019-05-14,119.550003,122.000000,113.199997,117.949997,117.766106,835593
2019-05-15,119.150002,122.250000,117.849998,118.949997,118.764542,469929
2019-05-16,119.000000,119.900002,113.050003,114.800003,114.621017,419323
2019-05-17,115.050003,117.900002,114.050003,115.550003,115.369850,478070
2019-05-20,130.000000,132.899994,126.150002,130.300003,130.096848,1909809
