Date,Open,High,Low,Close,Adj Close,Volume
2005-03-31,71.120003,95.199997,71.120003,89.839996,54.772842,27752572
2005-04-01,90.400002,101.199997,82.599998,98.320000,59.942844,17329749
2005-04-04,98.400002,100.800003,92.480003,93.639999,57.089588,9625086
2005-04-05,94.000000,94.599998,88.160004,89.360001,54.480198,5091014
2005-04-06,90.400002,95.120003,89.120003,91.959999,56.065350,4804050
2005-04-07,92.720001,100.559998,91.639999,97.360001,59.357555,10021846
2005-04-08,97.599998,101.559998,94.680000,100.040001,60.991478,9033132
2005-04-11,99.919998,103.559998,95.279999,96.559998,58.869820,7987108
2005-04-12,96.080002,99.400002,93.599998,94.360001,57.528526,2566068
2005-04-13,95.199997,97.040001,92.320000,93.000000,56.699398,2161725
2005-04-15,93.000000,93.000000,86.599998,89.120003,54.333858,2065375
2005-04-18,89.000000,97.360001,80.160004,96.040001,58.552792,6202729
2005-04-19,96.400002,101.160004,94.800003,97.599998,59.503876,6070904
2005-04-20,97.440002,98.239998,94.000000,97.279999,59.308784,1926134
2005-04-21,95.199997,100.639999,95.199997,99.959999,60.942711,2130015
2005-04-22,101.599998,106.639999,100.519997,101.440002,61.845013,3842376
2005-04-25,102.160004,107.879997,100.800003,106.599998,64.990898,4091434
2005-04-26,108.800003,127.919998,108.800003,123.559998,75.330933,13298342
2005-04-27,124.239998,130.399994,115.680000,117.440002,71.599754,12480510
2005-04-28,118.400002,121.199997,110.639999,115.519997,70.429192,6198474
2005-04-29,116.800003,121.839996,113.919998,118.199997,72.063103,7012929
2005-05-02,118.199997,122.160004,117.040001,118.919998,72.502068,6905758
2005-05-03,118.400002,124.599998,118.120003,122.919998,74.940750,6399106
2005-05-04,122.400002,135.880005,122.400002,131.399994,80.110748,14711886
2005-05-05,132.000000,137.279999,128.839996,130.240005,79.403534,7782341
2005-05-06,131.199997,135.000000,130.160004,132.520004,80.793579,5968814
2005-05-09,133.600006,136.000000,132.039993,132.720001,80.915527,2792338
2005-05-10,132.960007,134.600006,126.559998,129.160004,79.342896,3522852
2005-05-11,129.960007,131.919998,128.279999,129.240005,79.392075,1849528
2005-05-12,129.919998,131.399994,127.879997,128.720001,79.072632,1225996
2005-05-13,129.199997,130.600006,126.599998,127.559998,78.360023,1366202
2005-05-16,129.199997,129.199997,124.160004,124.800003,76.664574,831229
2005-05-17,125.599998,133.119995,124.000000,129.320007,79.441200,4582960
2005-05-18,127.839996,128.960007,122.919998,123.839996,76.074829,1578872
2005-05-19,124.800003,126.800003,121.239998,122.199997,75.067398,1478132
2005-05-20,122.040001,124.160004,121.239998,122.320000,75.141113,1292698
2005-05-23,122.800003,125.360001,120.879997,121.519997,74.649666,980676
2005-05-24,122.800003,123.120003,119.279999,119.879997,73.642227,1018275
2005-05-25,120.559998,121.000000,118.040001,118.720001,72.929626,759369
2005-05-26,119.120003,125.839996,118.720001,121.760002,74.797089,2788204
2005-05-27,122.400002,123.519997,117.680000,118.959999,73.077057,899498
2005-05-30,118.599998,120.360001,118.000000,118.639999,72.880486,664280
2005-05-31,118.800003,119.599998,115.720001,116.559998,71.602753,676815
2005-06-01,116.760002,117.040001,114.120003,115.320000,70.841011,748795
2005-06-02,115.919998,119.919998,114.519997,118.239998,72.634758,1409459
2005-06-03,118.040001,118.959999,115.639999,116.559998,71.602753,416656
2005-06-06,116.000000,116.720001,115.199997,115.360001,70.865593,283669
2005-06-07,115.760002,120.480003,115.400002,119.040001,73.126205,939554
2005-06-08,119.519997,123.800003,119.519997,121.839996,74.846245,1734152
2005-06-09,122.480003,123.320000,120.160004,121.160004,74.428505,572065
2005-06-10,121.919998,125.120003,118.879997,120.480003,74.010811,855256
2005-06-13,120.480003,120.599998,114.800003,115.440002,70.914742,504329
2005-06-14,115.519997,116.800003,112.199997,113.440002,69.686119,467475
2005-06-15,114.040001,116.000000,113.639999,114.559998,70.374130,429490
2005-06-16,114.440002,115.680000,110.440002,113.360001,69.636978,358769
2005-06-17,112.440002,116.720001,111.279999,113.879997,69.956421,601632
2005-06-20,110.839996,114.639999,110.400002,111.160004,68.285530,273331
