Date,Open,High,Low,Close,Adj Close,Volume
2009-11-25,83.000000,90.699997,83.000000,84.000000,74.611183,13242907
2009-11-26,84.000000,87.199997,82.500000,83.050003,73.767357,3703145
2009-11-27,82.500000,84.000000,82.000000,82.550003,73.323227,896638
2009-11-30,83.000000,86.099998,83.000000,84.000000,74.611183,1174907
2009-12-01,84.500000,85.349998,83.050003,83.449997,74.122643,663636
2009-12-02,84.250000,93.800003,83.250000,89.650002,79.629662,4680247
2009-12-03,90.900002,95.500000,90.050003,90.750000,80.606720,3690873
2009-12-04,90.400002,92.099998,86.250000,86.900002,77.187019,1074270
2009-12-07,87.800003,92.250000,87.000000,87.849998,78.030853,1172633
2009-12-08,88.449997,93.500000,88.449997,91.849998,81.583771,2156263
2009-12-09,91.449997,96.250000,91.199997,93.500000,83.049339,2346418
2009-12-10,94.349998,95.400002,92.099998,92.599998,82.249924,1063530
2009-12-11,94.099998,94.400002,90.650002,91.099998,80.917595,866238
2009-12-14,91.150002,91.949997,87.099998,87.699997,77.897606,543563
2009-12-15,89.349998,91.000000,85.699997,86.150002,76.520859,815861
2009-12-16,85.599998,86.900002,84.500000,85.949997,76.343216,478618
2009-12-17,86.500000,86.699997,83.500000,84.550003,75.099701,238415
2009-12-18,83.199997,86.250000,82.000000,82.250000,73.056770,390097
2009-12-21,83.000000,84.099998,82.000000,82.199997,73.012352,361884
2009-12-22,83.349998,83.349998,82.099998,82.599998,73.367638,192501
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,84.750000,87.000000,83.599998,84.099998,74.699989,193481
2010-01-05,85.000000,90.500000,84.199997,87.400002,77.631149,1291883
2010-01-06,89.800003,95.000000,86.150002,87.099998,77.364670,784017
2010-01-07,88.000000,100.000000,85.900002,86.400002,76.742928,487810
2010-01-08,87.000000,87.349998,84.599998,85.199997,75.677040,313755
2010-01-11,86.800003,87.849998,84.300003,85.449997,75.899094,254418
2010-01-12,86.550003,86.599998,83.349998,83.949997,74.566757,251100
2010-01-13,83.500000,85.300003,83.000000,83.699997,74.344704,116693
2010-01-14,83.750000,88.300003,83.750000,86.550003,76.876160,942387
2010-01-15,87.699997,88.250000,85.050003,85.650002,76.076744,192809
2010-01-18,83.500000,86.199997,83.500000,84.150002,74.744392,109712
2010-01-19,84.250000,85.500000,82.500000,83.000000,73.722954,143555
2010-01-20,84.000000,85.300003,82.199997,82.699997,73.456467,137617
2010-01-21,82.099998,83.699997,82.000000,82.099998,72.923531,176261
2010-01-22,81.000000,81.550003,76.050003,77.650002,68.970924,139787
2010-01-25,78.500000,81.500000,75.000000,78.000000,69.281799,222889
2010-01-27,79.500000,79.500000,72.000000,73.199997,65.018311,207557
2010-01-28,74.000000,76.000000,68.500000,69.849998,62.042736,138080
2010-01-29,71.000000,71.750000,67.250000,68.800003,61.110096,199543
2010-02-01,65.500000,71.500000,65.500000,69.699997,61.909512,194171
2010-02-02,70.449997,83.650002,70.449997,83.650002,74.300293,2289303
2010-02-03,86.099998,86.949997,66.949997,67.199997,59.688931,0
2010-02-04,68.000000,72.300003,65.000000,67.650002,60.088638,4076616
2010-02-05,65.000000,66.000000,61.150002,63.599998,56.491318,826823
2010-02-06,null,null,null,null,null,null
2010-02-08,64.449997,65.699997,62.250000,62.650002,55.647503,482964
2010-02-09,62.500000,65.800003,62.200001,62.950001,55.913963,731004
2010-02-10,63.750000,65.000000,61.000000,61.150002,54.315159,475728
2010-02-11,62.150002,62.150002,59.500000,59.750000,53.071640,549499
2010-02-15,60.250000,61.200001,57.400002,57.849998,51.384003,436867
2010-02-16,58.000000,58.500000,54.349998,54.950001,48.808144,489409
2010-02-17,55.000000,59.700001,54.500000,56.799999,50.451355,965962
2010-02-18,57.450001,58.500000,55.200001,55.700001,49.474316,343332
2010-02-19,54.750000,55.750000,53.250000,53.500000,47.520218,336342
2010-02-22,55.400002,55.400002,51.349998,51.900002,46.099052,293062
2010-02-23,50.000000,51.750000,48.099998,49.250000,43.745247,409137
2010-02-24,48.349998,49.500000,47.400002,47.750000,42.412899,405908
2010-02-25,48.000000,49.000000,46.500000,47.099998,41.835556,304014
2010-02-26,47.950001,47.950001,45.500000,45.950001,40.814083,299211
2010-03-02,46.200001,47.400002,46.000000,46.250000,41.080551,222231
2010-03-03,46.549999,48.450001,46.200001,47.700001,42.368484,248266
2010-03-04,48.250000,52.500000,47.349998,52.500000,46.631977,785314
2010-03-05,55.900002,55.900002,53.150002,54.049999,48.008732,932322
2010-03-08,54.549999,54.950001,52.099998,52.349998,46.498745,248139
2010-03-09,52.299999,52.599998,50.549999,51.000000,45.299641,179963
2010-03-10,51.099998,51.099998,49.650002,50.150002,44.544640,156768
2010-03-11,50.150002,50.900002,49.000000,49.250000,43.745247,124799
2010-03-12,48.200001,50.700001,47.099998,48.150002,42.768192,123175
2010-03-15,48.750000,48.750000,47.000000,47.200001,41.924374,119570
2010-03-16,47.349998,48.000000,46.400002,47.700001,42.368484,119543
2010-03-17,47.700001,49.750000,47.299999,48.950001,43.478767,265284
2010-03-18,49.599998,51.500000,48.099998,49.599998,44.056118,258100
2010-03-19,50.500000,50.500000,48.549999,48.900002,43.434357,126897
2010-03-22,48.500000,49.700001,47.549999,47.849998,42.501728,120372
2010-03-23,48.349998,51.450001,47.599998,50.200001,44.589054,562935
2010-03-25,50.500000,52.200001,50.099998,50.700001,45.033176,365427
2010-03-26,51.200001,52.250000,49.200001,49.799999,44.233765,230669
2010-03-29,50.400002,50.400002,47.650002,47.750000,42.412899,177234
2010-03-30,48.000000,49.400002,47.950001,48.150002,42.768192,156341
2010-03-31,48.000000,51.099998,48.000000,49.150002,43.656414,301748
2010-04-01,49.400002,51.099998,48.700001,50.700001,45.033176,330480
2010-04-05,51.500000,52.000000,50.849998,51.299999,45.566105,273721
2010-04-06,51.799999,52.549999,51.150002,51.650002,45.876987,264402
2010-04-07,52.400002,52.849998,51.349998,51.750000,45.965809,201801
2010-04-08,51.500000,52.500000,50.599998,50.900002,45.210819,100808
2010-04-09,51.799999,51.900002,50.500000,51.049999,45.344055,79682
2010-04-12,52.500000,52.500000,50.849998,51.650002,45.876987,84317
2010-04-13,51.000000,55.200001,51.000000,54.599998,48.497261,355186
2010-04-15,55.500000,59.200001,53.500000,57.299999,50.895473,990320
2010-04-16,57.049999,59.599998,56.299999,57.900002,51.428413,600980
2010-04-19,56.000000,58.799999,56.000000,56.799999,50.451355,280627
2010-04-20,56.900002,58.200001,56.299999,56.549999,50.229298,168044
2010-04-21,57.200001,62.250000,56.750000,61.950001,55.025738,825738
2010-04-22,62.700001,64.599998,60.549999,61.750000,54.848087,791983
2010-04-23,62.700001,63.500000,61.500000,62.700001,55.691914,310415
2010-04-26,64.300003,64.300003,60.500000,61.099998,54.270741,161295
2010-04-27,61.500000,62.549999,59.250000,59.799999,53.116051,140287
2010-04-28,58.549999,59.799999,57.299999,57.650002,51.206356,141867
2010-04-29,58.349998,59.450001,57.349998,57.799999,51.339588,66737
2010-04-30,58.599998,61.000000,58.349998,59.549999,52.893993,238808
2010-05-03,60.250000,62.750000,58.549999,58.849998,52.272228,135021
2010-05-04,58.599998,61.450001,58.599998,59.200001,52.583111,371320
2010-05-05,57.799999,58.750000,56.500000,58.000000,51.517239,199520
2010-05-06,58.000000,58.750000,56.799999,57.950001,51.472824,135270
2010-05-07,55.500000,57.700001,54.500000,54.950001,48.808144,135486
2010-05-10,55.000000,57.000000,55.000000,55.950001,49.696373,87486
2010-05-11,56.099998,56.950001,55.000000,55.299999,49.119015,58109
2010-05-12,55.700001,57.500000,55.299999,57.000000,50.629013,145554
2010-05-13,57.849998,62.500000,57.500000,61.049999,54.226334,679761
2010-05-14,60.650002,61.950001,57.200001,58.700001,52.138996,229015
2010-05-17,57.599998,60.099998,56.849998,59.150002,52.538700,150713
2010-05-18,59.900002,64.900002,59.900002,63.250000,56.180428,747464
2010-05-19,62.750000,66.250000,61.099998,62.099998,55.158966,577969
2010-05-20,63.000000,65.199997,60.799999,61.450001,54.581631,228800
2010-05-21,60.450001,61.599998,58.049999,59.700001,53.027229,224788
2010-05-24,61.700001,65.000000,59.500000,60.349998,53.604568,189567
