Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,105.000000,106.500000,103.000000,103.125000,47.171982,196730
2008-01-02,105.625000,105.625000,96.375000,98.875000,45.227921,216106
2008-01-03,97.500000,98.750000,92.750000,95.625000,43.741283,122752
2008-01-04,97.500000,98.500000,93.500000,93.750000,42.883625,101426
2008-01-07,96.125000,97.500000,88.500000,93.125000,42.597721,75389
2008-01-08,95.000000,95.000000,87.125000,87.625000,40.081875,78320
2008-01-09,85.250000,88.000000,83.250000,85.000000,38.881142,63238
2008-01-10,83.125000,87.375000,80.250000,83.250000,38.080650,48289
2008-01-11,83.750000,83.875000,76.125000,77.500000,35.450455,56240
2008-01-14,78.750000,85.000000,77.500000,84.000000,38.423721,59252
2008-01-15,85.500000,86.875000,81.000000,82.500000,37.737579,39733
2008-01-16,77.500000,80.500000,76.375000,78.375000,35.850700,28528
2008-01-17,79.500000,81.750000,78.250000,79.375000,36.308125,31837
2008-01-18,78.000000,81.250000,76.500000,77.500000,35.450455,40268
2008-01-21,75.125000,76.875000,70.000000,70.125000,32.076939,41510
2008-01-22,70.000000,70.125000,63.125000,63.125000,28.874966,7356
2008-01-23,68.500000,68.750000,57.750000,63.125000,28.874966,39053
2008-01-24,66.250000,67.500000,62.250000,62.500000,28.589073,56162
2008-01-25,63.750000,65.000000,60.625000,65.000000,29.732641,44544
2008-01-28,63.750000,64.375000,61.875000,64.375000,29.446747,14084
2008-01-29,63.750000,63.875000,62.625000,63.750000,29.160860,18997
2008-01-30,62.500000,63.750000,61.875000,62.375000,28.531898,12676
2008-01-31,63.750000,63.750000,60.625000,61.875000,28.303185,7223
2008-02-01,62.500000,62.500000,60.250000,60.375000,27.617048,11810
2008-02-04,60.250000,62.125000,60.250000,61.000000,27.902933,20156
2008-02-05,62.000000,62.000000,60.250000,60.250000,27.559864,22318
2008-02-06,58.750000,61.250000,57.500000,61.250000,28.017298,16959
2008-02-07,61.750000,62.500000,60.250000,60.250000,27.559864,12050
2008-02-08,59.125000,59.625000,57.000000,57.500000,26.301947,46735
2008-02-11,55.625000,57.500000,54.500000,54.875000,25.101213,21562
2008-02-12,53.875000,56.250000,53.750000,55.875000,25.558632,9914
2008-02-13,55.875000,55.875000,53.875000,55.000000,25.158384,12360
2008-02-14,56.250000,56.625000,55.000000,56.000000,25.615810,13662
2008-02-15,56.000000,59.375000,55.250000,59.250000,27.102442,11824
2008-02-18,59.750000,59.750000,57.500000,58.375000,26.702198,10361
2008-02-19,57.750000,60.625000,57.250000,60.000000,27.445513,31677
2008-02-20,60.500000,63.625000,57.750000,60.000000,27.445513,10266
2008-02-21,60.000000,62.250000,59.375000,60.000000,27.445513,135686
2008-02-22,60.000000,60.875000,58.500000,59.250000,27.102442,23716
2008-02-25,60.000000,60.000000,57.750000,59.500000,27.216803,13550
2008-02-26,60.000000,61.000000,58.875000,59.000000,26.988081,4852
2008-02-27,58.500000,61.250000,58.500000,59.625000,27.273973,8264
2008-02-28,63.750000,63.750000,59.000000,60.250000,27.559864,5551
2008-02-29,59.500000,60.250000,58.125000,58.750000,26.873730,11346
2008-03-03,60.875000,60.875000,57.500000,58.125000,26.587835,22318
2008-03-04,57.750000,59.000000,53.250000,56.375000,25.787346,18778
2008-03-05,55.750000,56.750000,54.125000,55.000000,25.158384,20483
2008-03-07,58.750000,58.750000,52.000000,54.625000,24.986851,46717
2008-03-10,52.000000,54.625000,50.375000,53.250000,24.357891,10279
2008-03-11,52.500000,54.875000,51.500000,53.875000,24.643782,9712
2008-03-12,55.000000,55.250000,53.750000,54.250000,24.815313,20430
2008-03-13,54.500000,54.500000,50.250000,50.750000,23.214327,19901
2008-03-14,51.625000,51.625000,49.500000,50.125000,22.928440,30990
2008-03-17,49.750000,50.875000,47.750000,49.125000,22.471008,16945
2008-03-18,51.875000,51.875000,47.750000,48.500000,22.185123,23716
2008-03-19,48.750000,49.500000,45.625000,46.250000,21.155916,9568
2008-03-24,45.250000,50.000000,45.000000,45.000000,20.584133,19871
2008-03-25,46.000000,46.875000,44.000000,46.000000,21.041559,30585
2008-03-26,47.375000,49.250000,46.000000,47.375000,21.670519,27396
2008-03-27,52.375000,52.375000,46.250000,47.500000,21.727699,39522
2008-03-28,48.750000,51.875000,47.625000,51.250000,23.443039,22786
2008-03-31,51.250000,54.750000,48.750000,53.000000,24.243532,30340
2008-04-01,53.000000,54.000000,50.250000,52.250000,23.900467,10811
2008-04-02,52.750000,53.000000,51.125000,51.125000,23.385864,9572
2008-04-03,51.875000,52.250000,49.250000,49.250000,22.528196,8018
2008-04-04,49.500000,50.125000,47.750000,47.875000,21.899231,11992
2008-04-07,47.875000,49.000000,47.875000,49.000000,22.413836,6634
2008-04-08,48.750000,49.250000,48.000000,48.000000,21.956413,7680
2008-04-09,48.125000,49.500000,48.125000,49.000000,22.413836,4344
2008-04-10,48.750000,50.250000,48.125000,49.750000,22.756903,7543
2008-04-11,50.000000,50.500000,49.125000,49.500000,22.642544,6542
2008-04-15,47.875000,52.125000,47.500000,52.125000,23.843287,23174
2008-04-16,53.000000,54.500000,49.750000,50.000000,22.871258,32046
2008-04-17,53.250000,53.250000,50.000000,50.125000,22.928440,74646
2008-04-21,51.250000,53.875000,51.125000,52.250000,23.900467,65650
