Date,Open,High,Low,Close,Adj Close,Volume
2003-05-08,10.971400,11.200000,10.171400,10.400000,1.432081,187943
2003-05-09,10.628600,10.742900,10.400000,10.742900,1.479299,114800
2003-05-12,10.742900,11.771400,10.742900,11.428600,1.573720,752170
2003-05-13,11.771400,11.885700,11.314300,11.428600,1.573720,526229
2003-05-14,11.657100,13.142900,11.428600,12.457100,1.715344,797615
2003-05-15,12.571400,12.800000,12.342900,12.457100,1.715344,868013
2003-05-16,12.571400,12.800000,12.114300,12.342900,1.699619,446810
2003-05-19,12.571400,12.685700,12.000000,12.114300,1.668141,445552
2003-05-20,12.000000,12.228600,11.657100,11.771400,1.620924,262186
2003-05-21,12.000000,13.028600,11.885700,12.800000,1.762562,598364
2003-05-22,13.142900,13.828600,12.457100,13.714300,1.888461,1612429
2003-05-23,14.171400,14.400000,13.714300,14.285700,1.967143,904730
2003-05-26,14.514300,15.314300,14.400000,15.085700,2.077303,1251601
2003-05-27,15.542900,15.542900,14.285700,14.400000,1.982882,1049294
2003-05-28,14.857100,14.971400,14.400000,14.628600,2.014360,574205
2003-05-29,14.857100,15.428600,14.742900,15.200000,2.093042,1040854
2003-05-30,15.314300,16.114300,15.314300,15.657100,2.155985,1371874
2003-06-02,15.885700,16.799999,15.771400,16.114300,2.218941,1529006
2003-06-03,16.457100,16.571400,15.428600,15.657100,2.155985,894202
2003-06-04,16.000000,16.228600,15.657100,16.000000,2.203202,810372
2003-06-05,15.771400,16.342899,15.657100,15.657100,2.155985,815897
2003-06-06,15.657100,16.114300,15.542900,15.657100,2.155985,473321
2003-06-09,15.885700,17.257099,15.542900,17.028601,2.344841,2252566
2003-06-10,17.371401,17.714300,15.542900,15.771400,2.171724,3064916
2003-06-11,16.228600,16.914301,16.000000,16.114300,2.218941,1080908
2003-06-12,16.114300,16.914301,16.114300,16.457100,2.266145,1091159
2003-06-13,17.371401,17.371401,16.228600,16.342899,2.250420,513633
2003-06-16,16.571400,16.571400,15.885700,16.114300,2.218941,494274
2003-06-17,16.457100,16.457100,16.000000,16.114300,2.218941,397432
2003-06-18,16.228600,16.342899,15.885700,16.000000,2.203202,771932
2003-06-19,16.000000,16.571400,16.000000,16.228600,2.234681,876132
2003-06-20,16.228600,16.685699,16.114300,16.457100,2.266145,978984
2003-06-23,16.571400,17.714300,16.342899,16.799999,2.313362,2939242
2003-06-24,16.799999,19.200001,16.799999,18.971399,2.612365,4740127
2003-06-25,20.228600,20.457100,19.085699,19.885700,2.738264,4424727
2003-06-26,20.342899,20.685699,19.657101,19.771400,2.722524,2194325
2003-06-27,20.114300,20.342899,18.971399,20.114300,2.769742,2389118
2003-06-30,21.714300,21.942900,20.457100,21.371401,2.942845,2949997
2003-07-01,21.942900,23.771400,21.142900,23.314301,3.210382,4565928
2003-07-02,24.000000,28.000000,24.000000,26.628599,3.666762,9536891
2003-07-03,26.971399,28.342899,25.257099,25.828600,3.556602,4809380
2003-07-04,23.200001,26.285700,23.200001,25.142900,3.462181,3379277
2003-07-07,26.285700,26.971399,24.685699,26.628599,3.666762,3654417
2003-07-08,27.314301,27.428600,25.257099,25.600000,3.525124,2624569
2003-07-09,25.485701,26.057100,24.342899,24.685699,3.399224,2894077
2003-07-10,24.914301,25.257099,24.114300,24.342899,3.352021,1788381
2003-07-11,24.228600,25.600000,24.228600,24.342899,3.352021,1829012
2003-07-14,25.142900,25.600000,24.228600,25.028601,3.446442,2215126
2003-07-15,25.028601,25.714300,23.771400,24.914301,3.430703,2406232
2003-07-16,25.028601,26.057100,24.685699,25.828600,3.556602,3095117
2003-07-17,26.285700,26.971399,25.142900,25.371401,3.493646,3804016
2003-07-18,25.485701,25.714300,24.228600,24.799999,3.414964,2426476
2003-07-21,25.600000,26.285700,23.542900,23.771400,3.273325,1584932
2003-07-22,23.542900,23.657101,22.971399,23.200001,3.194643,1800538
2003-07-23,23.771400,24.342899,23.200001,23.428600,3.226122,1770111
2003-07-24,23.657101,24.000000,23.200001,23.314301,3.210382,902192
2003-07-25,23.657101,26.057100,23.428600,25.600000,3.525124,3856860
2003-07-28,27.428600,27.657101,26.171400,26.400000,3.635284,3935937
2003-07-29,26.628599,26.971399,25.600000,26.742901,3.682502,2669417
2003-07-30,27.200001,27.314301,26.285700,26.285700,3.619545,2175673
2003-07-31,26.514299,26.857100,25.485701,25.600000,3.525124,1676387
2003-08-01,24.457100,25.942900,23.542900,25.371401,3.493646,1566306
2003-08-04,25.371401,26.057100,25.028601,25.600000,3.525124,2064377
2003-08-05,25.828600,26.057100,24.571400,24.685699,3.399224,1555649
2003-08-06,23.885700,25.600000,23.885700,24.914301,3.430703,1668337
2003-08-07,25.028601,26.285700,25.028601,25.942900,3.572341,1522376
2003-08-08,26.742901,27.200001,26.057100,27.085699,3.729705,3677821
2003-08-11,27.200001,30.171400,26.971399,29.485701,4.060185,10334874
2003-08-12,30.057100,34.514301,30.057100,33.942902,4.673943,16496806
2003-08-13,35.200001,40.799999,33.828602,38.971401,5.366369,17163006
2003-08-14,42.171398,46.857101,42.057098,46.742901,6.436504,24814366
2003-08-15,null,null,null,null,null,null
2003-08-18,50.057098,51.428600,48.685699,51.428600,7.081725,1504878
2003-08-19,56.571400,56.571400,46.285702,46.285702,6.373549,14141211
2003-08-20,44.571400,47.200001,41.714298,41.828602,5.759805,10918428
2003-08-21,41.485699,44.457100,39.085701,40.457100,5.570949,9189772
2003-08-22,42.057098,42.742901,39.200001,40.571400,5.586687,7047603
