Date,Open,High,Low,Close,Adj Close,Volume
2011-09-08,16.549999,20.799999,15.600000,16.400000,16.400000,24856
2011-09-09,17.000000,17.000000,15.600000,15.600000,15.600000,15253
2011-09-12,14.850000,14.850000,14.850000,14.850000,14.850000,30
2011-09-13,14.150000,14.150000,14.150000,14.150000,14.150000,1110
2011-09-14,13.450000,13.450000,13.450000,13.450000,13.450000,1855
2011-09-15,12.800000,12.800000,12.800000,12.800000,12.800000,6155
2011-09-16,12.200000,13.450000,12.200000,13.450000,13.450000,68831
2011-09-19,14.150000,14.150000,13.750000,14.150000,14.150000,4292
2011-09-20,14.850000,14.900000,14.850000,14.900000,14.900000,4658
2011-09-21,15.650000,15.650000,14.550000,15.650000,15.650000,20549
2011-09-22,17.000000,18.000000,16.000000,16.150000,16.150000,110200
2011-09-23,16.500000,17.850000,15.800000,17.100000,17.100000,98474
2011-09-26,17.100000,17.150000,15.000000,15.450000,15.450000,36723
2011-09-27,15.000000,15.800000,14.350000,14.700000,14.700000,30981
2011-09-28,14.800000,14.850000,14.100000,14.450000,14.450000,33035
2011-09-29,14.000000,14.400000,13.600000,14.200000,14.200000,5871
2011-09-30,13.700000,14.100000,13.450000,13.550000,13.550000,15312
2011-10-03,11.850000,13.500000,11.850000,13.100000,13.100000,8785
2011-10-04,11.850000,13.350000,11.850000,12.600000,12.600000,10153
2011-10-05,12.100000,12.750000,12.100000,12.500000,12.500000,11811
2011-10-07,12.000000,13.700000,12.000000,13.050000,13.050000,6025
2011-10-10,13.100000,13.100000,12.550000,12.850000,12.850000,5845
2011-10-11,13.100000,13.200000,12.650000,12.700000,12.700000,4601
2011-10-12,12.900000,13.000000,12.550000,12.900000,12.900000,7001
2011-10-13,12.000000,13.600000,12.000000,12.700000,12.700000,9257
2011-10-14,13.700000,13.700000,12.550000,12.650000,12.650000,6731
2011-10-17,12.150000,13.250000,12.150000,12.450000,12.450000,6243
2011-10-18,12.000000,12.000000,11.650000,11.800000,11.800000,4774
2011-10-19,11.850000,11.850000,10.700000,10.800000,10.800000,18109
2011-10-20,10.500000,11.500000,10.500000,10.750000,10.750000,7805
2011-10-21,10.100000,11.100000,10.100000,10.750000,10.750000,5554
2011-10-24,10.200000,10.450000,9.800000,10.050000,10.050000,15462
