Date,Open,High,Low,Close,Adj Close,Volume
2019-11-13,60.200001,65.949997,60.200001,64.000000,64.000000,4993
2019-11-14,64.949997,64.949997,60.000000,60.950001,60.950001,6528
2019-11-15,60.200001,63.799999,60.099998,60.950001,60.950001,4483
2019-11-18,61.000000,61.950001,60.849998,60.950001,60.950001,7789
2019-11-19,60.200001,61.950001,59.000000,59.900002,59.900002,14665
2019-11-20,63.950001,63.950001,60.150002,60.549999,60.549999,3017
2019-11-21,60.200001,62.500000,60.200001,61.049999,61.049999,2318
2019-11-22,60.599998,62.400002,59.799999,60.900002,60.900002,11374
2019-11-25,60.500000,62.950001,60.500000,61.200001,61.200001,3767
2019-11-26,61.950001,61.950001,60.049999,60.400002,60.400002,10452
2019-11-27,61.950001,63.000000,60.500000,62.000000,62.000000,8427
2019-11-28,61.000000,63.299999,60.099998,60.900002,60.900002,13528
2019-11-29,62.450001,62.450001,60.549999,60.849998,60.849998,2657
2019-12-02,62.900002,62.950001,60.250000,61.000000,61.000000,10464
2019-12-03,61.000000,61.200001,60.099998,60.450001,60.450001,14416
2019-12-04,61.450001,62.799999,60.400002,61.500000,61.500000,3127
2019-12-05,61.000000,61.849998,60.049999,60.900002,60.900002,5178
2019-12-06,62.700001,62.700001,60.250000,61.150002,61.150002,4828
2019-12-09,67.550003,67.550003,60.799999,61.000000,61.000000,3662
2019-12-10,60.950001,62.000000,60.049999,61.099998,61.099998,13805
2019-12-11,60.849998,62.400002,60.750000,60.799999,60.799999,7389
2019-12-12,60.799999,63.000000,60.799999,61.900002,61.900002,11096
2019-12-13,64.000000,64.000000,61.250000,61.650002,61.650002,1330
2019-12-16,61.250000,65.000000,61.250000,61.950001,61.950001,25174
2019-12-17,63.799999,63.799999,61.000000,61.250000,61.250000,4019
2019-12-18,62.400002,62.400002,61.250000,61.650002,61.650002,2810
2019-12-19,61.299999,61.799999,60.150002,61.250000,61.250000,11481
2019-12-20,60.599998,61.500000,60.599998,61.250000,61.250000,7272
2019-12-23,63.299999,63.299999,61.349998,61.349998,61.349998,2726
2019-12-24,61.250000,62.400002,61.000000,61.000000,61.000000,15857
2019-12-26,61.000000,62.450001,61.000000,61.250000,61.250000,2264
2019-12-27,62.349998,62.799999,61.150002,61.549999,61.549999,9911
2019-12-30,62.849998,64.500000,61.349998,62.000000,62.000000,5664
2019-12-31,62.450001,63.400002,61.700001,62.900002,62.900002,2379
2020-01-01,63.250000,63.349998,62.099998,62.700001,62.700001,2911
2020-01-02,64.900002,69.000000,63.049999,67.949997,67.949997,33903
2020-01-03,70.000000,72.750000,68.000000,69.699997,69.699997,34672
2020-01-06,69.000000,70.800003,66.000000,69.599998,69.599998,13184
2020-01-07,70.900002,75.000000,68.650002,70.300003,70.300003,16750
2020-01-08,69.300003,72.000000,67.150002,69.599998,69.599998,22673
2020-01-09,73.949997,73.949997,70.050003,72.949997,72.949997,18288
2020-01-10,73.000000,75.000000,70.699997,74.500000,74.500000,24652
2020-01-13,74.099998,74.900002,72.750000,73.900002,73.900002,17022
2020-01-14,69.500000,79.400002,69.500000,77.199997,77.199997,51505
2020-01-15,75.000000,86.500000,75.000000,77.750000,77.750000,18534
2020-01-16,79.000000,79.750000,76.900002,78.599998,78.599998,22869
2020-01-17,79.000000,79.699997,76.199997,77.849998,77.849998,14445
2020-01-20,83.300003,83.300003,72.599998,73.250000,73.250000,19906
2020-01-21,75.900002,75.900002,67.050003,72.250000,72.250000,27547
2020-01-22,73.900002,74.949997,71.000000,74.150002,74.150002,58026
2020-01-23,74.599998,75.050003,72.599998,73.349998,73.349998,5084
2020-01-24,73.349998,75.099998,70.250000,72.550003,72.550003,86231
2020-01-27,72.000000,74.550003,71.949997,72.699997,72.699997,6494
2020-01-28,72.699997,74.500000,71.599998,73.900002,73.900002,25344
2020-01-29,72.650002,75.199997,72.300003,74.699997,74.699997,34548
2020-01-30,74.000000,74.900002,72.099998,74.599998,74.599998,46954
2020-01-31,74.199997,74.199997,72.000000,74.000000,74.000000,23037
2020-02-03,70.800003,71.400002,70.000000,70.750000,70.750000,16853
2020-02-04,71.000000,72.000000,70.099998,71.400002,71.400002,15366
2020-02-05,73.400002,74.000000,71.000000,73.599998,73.599998,8209
2020-02-06,73.400002,75.000000,72.050003,73.349998,73.349998,207165
2020-02-07,72.849998,73.000000,71.500000,72.000000,72.000000,9586
2020-02-10,73.050003,73.050003,70.250000,70.849998,70.849998,35741
2020-02-11,70.800003,72.949997,69.099998,70.099998,70.099998,13992
2020-02-12,70.199997,71.800003,68.500000,70.300003,70.300003,12927
2020-02-13,68.750000,71.500000,68.000000,71.199997,71.199997,13866
2020-02-14,72.050003,72.699997,70.300003,71.599998,71.599998,16328
2020-02-17,71.050003,72.199997,69.250000,69.349998,69.349998,4791
2020-02-18,68.150002,70.400002,67.550003,67.650002,67.650002,21629
2020-02-19,65.599998,71.000000,65.550003,70.000000,70.000000,65243
2020-02-20,68.199997,72.500000,68.199997,70.300003,70.300003,20891
2020-02-24,68.199997,71.400002,68.199997,69.750000,69.750000,8356
2020-02-25,71.550003,71.550003,67.699997,69.099998,69.099998,43008
2020-02-26,70.349998,70.349998,66.550003,68.500000,68.500000,29768
2020-02-27,68.699997,69.550003,67.550003,67.750000,67.750000,10957
2020-02-28,65.650002,67.000000,65.250000,66.050003,66.050003,82100
2020-03-02,68.449997,69.500000,65.500000,66.650002,66.650002,15356
